index,AADT_VN,BEGIN_POIN,COUNTY_COD,END_POINT,IRI_VN,IS_IMPROVED,ROUTE_ID,SPEED_LIMI,THROUGH_LA,YEAR_RECOR,curval,geometry_paths,tmiles,tons,value
56,45760,8.8,97,8.9,56,1,IN0000100000,60.0,4,2015,192,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",17,778,292
57,48670,8.8,97,8.9,49,1,IN0000100000,70.0,4,2016,176,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",17,783,311
58,49080,8.8,97,8.9,29,0,IN0000100000,70.0,4,2017,205,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",17,771,314
59,51136,8.8,97,8.9,35,0,IN0000100000,70.0,4,2018,242,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",17,792,323
60,50673,8.8,97,8.9,42,0,IN0000100000,70.0,4,2019,420,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",20,1070,390
61,45043,8.8,97,8.9,43,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",16,816,280
62,50787,8.8,97,8.9,34,0,IN0000100000,65.0,4,2022,566,"[[[-88.26609744799998, 30.52308201200003], [-88.26536779199995, 30.523516992000054], [-88.26471600699995, 30.523906602000068]], [[-88.26610258999995, 30.52308761100005], [-88.26537293399997, 30.523522589000038], [-88.26472114799998, 30.52391220000004]], [[-88.26611226399996, 30.523081844000046], [-88.26537293399997, 30.523522589000038], [-88.26473081499995, 30.52390642100005]]]",17,914,321
63,44290,8.9,97,9.0,72,0,IN0000100000,0.0,4,2013,263,"[[[-86.88358174699994, 33.34221006700005], [-86.88338171799995, 33.342245940000055], [-86.88300174799997, 33.34232004200004], [-86.88250117499996, 33.34242648600008], [-86.88190553399994, 33.342562806000046]], [[-86.88191042699998, 33.34256906000007], [-86.88250606799994, 33.34243274000005], [-86.88300664199994, 33.34232629600007], [-86.88338661199998, 33.342252194000025], [-86.88358664099997, 33.34221632100002], [-86.88338661199998, 33.342252194000025], [-86.88300664199994, 33.34232629600007], [-86.88250606799994, 33.34243274000005], [-86.88191042699998, 33.34256906000007]]]",15,716,270
64,44750,8.9,97,9.0,72,1,IN0000100000,0.0,4,2014,268,"[[[-86.88358174699994, 33.34221006700005], [-86.88338171799995, 33.342245940000055], [-86.88300174799997, 33.34232004200004], [-86.88250117499996, 33.34242648600008], [-86.88190553399994, 33.342562806000046]], [[-86.88191042699998, 33.34256906000007], [-86.88250606799994, 33.34243274000005], [-86.88300664199994, 33.34232629600007], [-86.88338661199998, 33.342252194000025], [-86.88358664099997, 33.34221632100002], [-86.88338661199998, 33.342252194000025], [-86.88300664199994, 33.34232629600007], [-86.88250606799994, 33.34243274000005], [-86.88191042699998, 33.34256906000007]]]",16,750,286
65,45760,8.9,97,9.0,64,1,IN0000100000,60.0,4,2015,192,"[[[-88.26471600699995, 30.523906602000068], [-88.26462486799994, 30.52396108100004], [-88.26379983799995, 30.52445370500004], [-88.26333470699996, 30.524728717000073]], [[-88.26472114799998, 30.52391220000004], [-88.26463000899997, 30.52396667900007], [-88.26380497899999, 30.52445930300007], [-88.26333984799999, 30.524734315000046]], [[-88.26473081499995, 30.52390642100005], [-88.26463000899997, 30.52396667900007], [-88.26380497899999, 30.52445930300007], [-88.26334877699998, 30.524729036000053]]]",17,778,292
66,48670,8.9,73,9.0,61,1,IN0000100000,70.0,4,2016,2283,"[[[-86.88358174699994, 33.34221006700005], [-86.88338171799995, 33.342245940000055], [-86.88300174799997, 33.34232004200004], [-86.88250117499996, 33.34242648600008], [-86.88190553399994, 33.342562806000046]], [[-86.88191042699998, 33.34256906000007], [-86.88250606799994, 33.34243274000005], [-86.88300664199994, 33.34232629600007], [-86.88338661199998, 33.342252194000025], [-86.88358664099997, 33.34221632100002], [-86.88338661199998, 33.342252194000025], [-86.88300664199994, 33.34232629600007], [-86.88250606799994, 33.34243274000005], [-86.88191042699998, 33.34256906000007]]]",79,3550,2381
67,49080,8.9,97,9.0,32,0,IN0000100000,70.0,4,2017,205,"[[[-86.88358174699994, 33.34221006700005], [-86.88338171799995, 33.342245940000055], [-86.88300174799997, 33.34232004200004], [-86.88250117499996, 33.34242648600008], [-86.88190553399994, 33.342562806000046]], [[-86.88191042699998, 33.34256906000007], [-86.88250606799994, 33.34243274000005], [-86.88300664199994, 33.34232629600007], [-86.88338661199998, 33.342252194000025], [-86.88358664099997, 33.34221632100002], [-86.88338661199998, 33.342252194000025], [-86.88300664199994, 33.34232629600007], [-86.88250606799994, 33.34243274000005], [-86.88191042699998, 33.34256906000007]]]",17,771,314
68,51136,8.9,97,9.0,32,0,IN0000100000,70.0,4,2018,242,"[[[-86.88358174699994, 33.34221006700005], [-86.88338171799995, 33.342245940000055], [-86.88300174799997, 33.34232004200004], [-86.88250117499996, 33.34242648600008], [-86.88190553399994, 33.342562806000046]], [[-86.88191042699998, 33.34256906000007], [-86.88250606799994, 33.34243274000005], [-86.88300664199994, 33.34232629600007], [-86.88338661199998, 33.342252194000025], [-86.88358664099997, 33.34221632100002], [-86.88338661199998, 33.342252194000025], [-86.88300664199994, 33.34232629600007], [-86.88250606799994, 33.34243274000005], [-86.88191042699998, 33.34256906000007]]]",17,792,323
69,50673,8.9,97,9.0,34,0,IN0000100000,70.0,4,2019,420,"[[[-88.26471600699995, 30.523906602000068], [-88.26462486799994, 30.52396108100004], [-88.26379983799995, 30.52445370500004], [-88.26333470699996, 30.524728717000073]], [[-88.26472114799998, 30.52391220000004], [-88.26463000899997, 30.52396667900007], [-88.26380497899999, 30.52445930300007], [-88.26333984799999, 30.524734315000046]], [[-88.26473081499995, 30.52390642100005], [-88.26463000899997, 30.52396667900007], [-88.26380497899999, 30.52445930300007], [-88.26334877699998, 30.524729036000053]]]",20,1070,390
70,45043,8.9,97,9.0,46,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-88.26471600699995, 30.523906602000068], [-88.26462486799994, 30.52396108100004], [-88.26379983799995, 30.52445370500004], [-88.26333470699996, 30.524728717000073]], [[-88.26472114799998, 30.52391220000004], [-88.26463000899997, 30.52396667900007], [-88.26380497899999, 30.52445930300007], [-88.26333984799999, 30.524734315000046]], [[-88.26473081499995, 30.52390642100005], [-88.26463000899997, 30.52396667900007], [-88.26380497899999, 30.52445930300007], [-88.26334877699998, 30.524729036000053]]]",16,816,280
71,50787,8.9,97,9.0,28,0,IN0000100000,65.0,4,2022,566,"[[[-86.88358174699994, 33.34221006700005], [-86.88338171799995, 33.342245940000055], [-86.88300174799997, 33.34232004200004], [-86.88250117499996, 33.34242648600008], [-86.88190553399994, 33.342562806000046]], [[-86.88191042699998, 33.34256906000007], [-86.88250606799994, 33.34243274000005], [-86.88300664199994, 33.34232629600007], [-86.88338661199998, 33.342252194000025], [-86.88358664099997, 33.34221632100002], [-86.88338661199998, 33.342252194000025], [-86.88300664199994, 33.34232629600007], [-86.88250606799994, 33.34243274000005], [-86.88191042699998, 33.34256906000007]]]",17,914,321
72,44290,9.0,97,9.1,45,0,IN0000100000,60.0,4,2013,263,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",15,716,270
73,44750,9.0,97,9.1,50,0,IN0000100000,60.0,4,2014,268,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",16,750,286
74,45760,9.0,97,9.1,78,1,IN0000100000,60.0,4,2015,192,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",17,778,292
75,48670,9.0,97,9.1,49,1,IN0000100000,70.0,4,2016,176,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",17,783,311
76,49080,9.0,97,9.1,36,1,IN0000100000,70.0,4,2017,205,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",17,771,314
77,51136,9.0,97,9.1,33,0,IN0000100000,70.0,4,2018,242,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",17,792,323
78,50673,9.0,97,9.1,36,0,IN0000100000,70.0,4,2019,420,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",20,1070,390
79,45043,9.0,97,9.1,46,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-88.26333470699996, 30.524728717000073], [-88.26297063199996, 30.524943980000046], [-88.26214284399998, 30.52543781600008], [-88.26195194499996, 30.525551290000067]], [[-88.26333984799999, 30.524734315000046], [-88.26297577299994, 30.524949578000076], [-88.26214798499996, 30.52544341600003], [-88.26195708599994, 30.525556890000075]], [[-88.26334877699998, 30.524729036000053], [-88.26297577299994, 30.524949578000076], [-88.26214798499996, 30.52544341600003], [-88.26196676899997, 30.525551134000068]]]",16,816,280
80,50787,9.0,97,9.1,35,0,IN0000100000,65.0,4,2022,566,"[[[-86.88190553399994, 33.342562806000046], [-86.88090612399998, 33.34279153400007], [-86.88023877699999, 33.342951613000025]], [[-86.88024366999997, 33.34295786700005], [-86.88091101799995, 33.34279778800004], [-86.88191042699998, 33.34256906000007], [-86.88091101799995, 33.34279778800004], [-86.88024366999997, 33.34295786700005]]]",17,914,321
81,44290,9.1,97,9.2,55,1,IN0000100000,60.0,4,2013,263,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",15,716,270
82,44750,9.1,97,9.2,46,0,IN0000100000,60.0,4,2014,268,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",16,750,286
83,45760,9.1,97,9.2,54,1,IN0000100000,60.0,4,2015,192,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",17,778,292
84,48670,9.1,97,9.2,44,1,IN0000100000,70.0,4,2016,176,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",17,783,311
85,49080,9.1,97,9.2,41,0,IN0000100000,70.0,4,2017,205,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",17,771,314
86,51136,9.1,97,9.2,42,0,IN0000100000,70.0,4,2018,242,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",17,792,323
87,50673,9.1,97,9.2,43,0,IN0000100000,70.0,4,2019,420,"[[[-86.88023877699999, 33.342951613000025], [-86.87943163599994, 33.34314522400007], [-86.87857383199997, 33.34334691500004]], [[-86.87857872399996, 33.34335316900007], [-86.87943652899997, 33.34315147800004], [-86.88024366999997, 33.34295786700005], [-86.87943652899997, 33.34315147800004], [-86.87857872399996, 33.34335316900007]]]",20,1070,390
88,45043,9.1,97,9.2,48,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-86.88023877699999, 33.342951613000025], [-86.87943163599994, 33.34314522400007], [-86.87857383199997, 33.34334691500004]], [[-86.87857872399996, 33.34335316900007], [-86.87943652899997, 33.34315147800004], [-86.88024366999997, 33.34295786700005], [-86.87943652899997, 33.34315147800004], [-86.87857872399996, 33.34335316900007]]]",16,816,280
89,50787,9.1,97,9.2,42,0,IN0000100000,65.0,4,2022,566,"[[[-88.26195194499996, 30.525551290000067], [-88.26138754599998, 30.525886780000064], [-88.26056959699997, 30.52637346100005]], [[-88.26195708599994, 30.525556890000075], [-88.26139268699995, 30.525892378000037], [-88.26057473799995, 30.526379060000068]], [[-88.26196676899997, 30.525551134000068], [-88.26139268699995, 30.525892378000037], [-88.26058440899999, 30.52637330500005]]]",17,914,321
90,44290,9.2,97,9.3,48,0,IN0000100000,60.0,4,2013,263,"[[[-88.26056959699997, 30.52637346100005], [-88.26053919999998, 30.52639154700006], [-88.25972364099994, 30.526873315000046], [-88.25918551799998, 30.52719365300004]], [[-88.26057473799995, 30.526379060000068], [-88.26054434099996, 30.52639714600008], [-88.25972878099998, 30.526878913000075], [-88.25919065799997, 30.52719925100007]], [[-88.26058440899999, 30.52637330500005], [-88.26054434099996, 30.52639714600008], [-88.25972878099998, 30.526878913000075], [-88.25919964999997, 30.527193899000054]]]",15,716,270
91,44750,9.2,97,9.3,48,0,IN0000100000,60.0,4,2014,268,"[[[-88.26056959699997, 30.52637346100005], [-88.26053919999998, 30.52639154700006], [-88.25972364099994, 30.526873315000046], [-88.25918551799998, 30.52719365300004]], [[-88.26057473799995, 30.526379060000068], [-88.26054434099996, 30.52639714600008], [-88.25972878099998, 30.526878913000075], [-88.25919065799997, 30.52719925100007]], [[-88.26058440899999, 30.52637330500005], [-88.26054434099996, 30.52639714600008], [-88.25972878099998, 30.526878913000075], [-88.25919964999997, 30.527193899000054]]]",16,750,286
